x (nodes),y (nodes),x (m),y (m),h + zb (m),zb (m),h (m),u (m/s),v (m/s), q (m^2/s), h analytical (m), u analytical (m/s), h analytical + zb (m)
  452,  149,      3.0115,      0.9905,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  452,  150,      3.0115,      0.9972,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,    1,      3.0182,      0.0033,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,    2,      3.0182,      0.0100,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,    3,      3.0182,      0.0167,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,    4,      3.0182,      0.0233,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,    5,      3.0182,      0.0300,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,    6,      3.0182,      0.0367,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,    7,      3.0182,      0.0434,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,    8,      3.0182,      0.0500,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,    9,      3.0182,      0.0567,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   10,      3.0182,      0.0634,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   11,      3.0182,      0.0700,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   12,      3.0182,      0.0767,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   13,      3.0182,      0.0834,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   14,      3.0182,      0.0900,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   15,      3.0182,      0.0967,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   16,      3.0182,      0.1034,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   17,      3.0182,      0.1101,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   18,      3.0182,      0.1167,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   19,      3.0182,      0.1234,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   20,      3.0182,      0.1301,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   21,      3.0182,      0.1367,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   22,      3.0182,      0.1434,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   23,      3.0182,      0.1501,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   24,      3.0182,      0.1567,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   25,      3.0182,      0.1634,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   26,      3.0182,      0.1701,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   27,      3.0182,      0.1768,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   28,      3.0182,      0.1834,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   29,      3.0182,      0.1901,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   30,      3.0182,      0.1968,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   31,      3.0182,      0.2034,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   32,      3.0182,      0.2101,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   33,      3.0182,      0.2168,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   34,      3.0182,      0.2234,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   35,      3.0182,      0.2301,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   36,      3.0182,      0.2368,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   37,      3.0182,      0.2435,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   38,      3.0182,      0.2501,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   39,      3.0182,      0.2568,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   40,      3.0182,      0.2635,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   41,      3.0182,      0.2701,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   42,      3.0182,      0.2768,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   43,      3.0182,      0.2835,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   44,      3.0182,      0.2901,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   45,      3.0182,      0.2968,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   46,      3.0182,      0.3035,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   47,      3.0182,      0.3102,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   48,      3.0182,      0.3168,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   49,      3.0182,      0.3235,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   50,      3.0182,      0.3302,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   51,      3.0182,      0.3368,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   52,      3.0182,      0.3435,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   53,      3.0182,      0.3502,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   54,      3.0182,      0.3568,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   55,      3.0182,      0.3635,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   56,      3.0182,      0.3702,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   57,      3.0182,      0.3769,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   58,      3.0182,      0.3835,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   59,      3.0182,      0.3902,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   60,      3.0182,      0.3969,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   61,      3.0182,      0.4035,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   62,      3.0182,      0.4102,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   63,      3.0182,      0.4169,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   64,      3.0182,      0.4235,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   65,      3.0182,      0.4302,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   66,      3.0182,      0.4369,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   67,      3.0182,      0.4436,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   68,      3.0182,      0.4502,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   69,      3.0182,      0.4569,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   70,      3.0182,      0.4636,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   71,      3.0182,      0.4702,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   72,      3.0182,      0.4769,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   73,      3.0182,      0.4836,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   74,      3.0182,      0.4902,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   75,      3.0182,      0.4969,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   76,      3.0182,      0.5036,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   77,      3.0182,      0.5103,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   78,      3.0182,      0.5169,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   79,      3.0182,      0.5236,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   80,      3.0182,      0.5303,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   81,      3.0182,      0.5369,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   82,      3.0182,      0.5436,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   83,      3.0182,      0.5503,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   84,      3.0182,      0.5569,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   85,      3.0182,      0.5636,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   86,      3.0182,      0.5703,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   87,      3.0182,      0.5770,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   88,      3.0182,      0.5836,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   89,      3.0182,      0.5903,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   90,      3.0182,      0.5970,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   91,      3.0182,      0.6036,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   92,      3.0182,      0.6103,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   93,      3.0182,      0.6170,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   94,      3.0182,      0.6236,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   95,      3.0182,      0.6303,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   96,      3.0182,      0.6370,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
  453,   97,      3.0182,      0.6437,      0.1850,      0.0006,      0.1844,      0.6725,      0.0000,      0.1240,      0.0000,      0.0000,      0.0006,
